,Adj Close,log_returns,5d_return,omega,alpha[1],beta[1],h.1,h.2,h.3,h.4,h.5,5d_volaility,Quantiles
2019-05-07,11497.900391,-0.8689780657763371,-2.1927049477525715,0.016156704986415544,0.051562519104255314,0.9247299115034002,0.5746282831286106,0.5771619482179509,0.5796355462663687,0.5820505013174048,0.584408203653989,2.897884482584324,3
2019-05-08,11359.450195,-1.21144302104599,-2.047653836764754,0.016186938109391022,0.051554129684125115,0.9246594391478321,0.6306716310524095,0.6318571418201352,0.6330144535175853,0.6341442369000041,0.6352471467677622,3.1649346100578963,3
2019-05-09,11301.799805,-0.5088025980128554,-2.3967699069677435,0.016123987501093947,0.0513884241258845,0.9248823989706575,0.6155393286899106,0.6170570745694859,0.6185388055885903,0.619985376350219,0.6213976211783416,3.0925182063765475,2
2019-05-10,11278.900391,-0.20282295634212583,-3.8887665639691122,0.015906736484129977,0.050935991545201224,0.9254823418457965,0.5871206621259909,0.5891821148966091,0.5911949551752603,0.5931603293255232,0.5950793566778126,2.9557374182011964,2
2019-05-13,11148.200195,-1.1655690862620371,-4.332398538502404,0.016057290221280145,0.05115172493501522,0.9250786597969215,0.6364240054191723,0.637353741884279,0.6382613788713093,0.6391474416763548,0.6400124431094211,3.1911990109605366,2
2019-05-14,11222.049805,0.6602508087989499,-4.636836477205464,0.016022487612451643,0.05106967152534561,0.9250576852160803,0.6220995164854228,0.6232708442694865,0.6244142093632226,0.6255302793099614,0.6266197057170102,3.1219345551451037,2
2019-05-15,11157.0,-0.5813471865080221,-5.1628711056399865,0.016103781454254718,0.051141723601235436,0.924715749543279,0.6113904668983344,0.6127337375863082,0.6140445783256234,0.6153237720571865,0.6165720828197319,3.0700646376871843,2
2019-05-16,11257.099609,0.8931902349996089,-4.070298618236752,0.016363363697457604,0.051619054202538844,0.9237410281039804,0.6170687698550145,0.6182276098520271,0.6193578961268934,0.620460332240977,0.6215356044199472,3.096650212494859,2
2019-05-17,11407.150391,1.3241380095296469,-2.639491656322104,0.016901439755407623,0.052680577143051584,0.9218948740832585,0.6715340213660206,0.6713620116420157,0.6711943751876284,0.6710310008144518,0.6708717801609944,3.355993189171111,2
2019-05-20,11828.25,3.6250351997304406,1.9636513391112818,0.01842675325765394,0.056058904102409116,0.9176134148868071,1.361084383356431,1.3436769411403175,1.3267277965100834,1.3102248835530799,1.294156454024157,6.635870458584068,3
